date,time,wind,dis1,dis2,dis3,dis4,ang1x,ang1z,ang2x,ang2z,ang3x,ang3z
10.08.2019,11:09:51,2.81,1.609,1.039,1.161,1.791,4.9619,-6.505,2.7289,0.6015,-0.035,2.5014
10.08.2019,11:09:51,2.81,1.679,1.037,1.175,1.791,5.0602,-6.505,3.0651,0.6015,0.2238,2.3929
10.08.2019,11:09:51,2.99,1.735,1.037,1.125,1.791,5.4676,-6.6176,3.3593,0.4302,0.4057,2.3264
10.08.2019,11:09:51,2.99,1.622,1.037,1.099,1.791,5.805,-6.8289,3.5976,0.4302,0.6015,2.3264
10.08.2019,11:09:51,2.99,1.664,1.036,1.085,1.791,6.3396,-6.7021,3.8219,0.5701,0.7554,2.4839
10.08.2019,11:09:51,2.99,1.668,1.035,1.103,1.791,6.6775,-6.6986,4.0182,0.696,0.9373,2.4839
10.08.2019,11:09:52,2.99,1.641,1.034,1.09,1.791,6.9029,-6.6986,4.176,0.696,1.0213,2.4839
10.08.2019,11:09:52,2.99,1.569,1.035,1.138,1.791,7.3117,-6.5895,4.5267,0.6995,1.2731,2.6239
10.08.2019,11:09:52,2.99,1.606,1.035,1.14,1.791,7.6927,-6.5895,4.818,0.8779,1.511,2.6239
10.08.2019,11:09:52,2.72,1.689,1.035,1.111,1.791,7.9892,-6.7761,5.0567,0.7659,1.679,2.5504
10.08.2019,11:09:52,2.72,1.577,1.035,1.147,1.791,8.1871,-6.7761,5.2814,0.7659,1.7909,2.5504
10.08.2019,11:09:52,2.72,1.715,1.034,1.205,1.791,8.3001,-6.6599,5.2814,0.7659,1.7909,2.6694
10.08.2019,11:09:53,2.72,1.701,1.034,1.198,1.791,8.3037,-6.4909,5.4079,0.9338,1.8609,2.6694
10.08.2019,11:09:53,2.72,1.794,1.035,1.182,1.791,8.4981,-6.2094,5.4079,1.1717,1.8609,2.848
10.08.2019,11:09:53,2.72,1.723,1.035,1.173,1.791,8.6396,-6.2094,5.4079,1.2976,1.9449,2.932
10.08.2019,11:09:53,2.72,1.658,1.035,1.165,1.791,8.6396,-6.674,5.4114,1.0597,1.9449,2.5924
10.08.2019,11:09:53,2.29,1.658,1.036,1.188,1.791,8.6396,-7.4634,5.6609,0.3183,2.0569,2.1164
10.08.2019,11:09:53,2.29,1.638,1.036,1.107,1.791,8.2295,-7.0262,5.3798,0.5141,1.7979,2.4874
10.08.2019,11:09:54,2.29,1.636,1.038,1.064,1.791,8.2295,-6.843,5.3798,0.64,2.0149,2.3089
10.08.2019,11:09:54,2.29,1.661,1.04,1.017,1.791,8.2295,-7.1813,5.3798,0.4162,1.8819,2.3089
10.08.2019,11:09:54,2.29,1.672,1.041,0.993,1.791,8.2295,-7.1813,5.3798,0.5281,1.9449,2.3089
10.08.2019,11:09:54,2.29,1.691,1.043,0.998,1.791,8.0881,-7.8586,5.3798,0.035,1.8819,1.6964
10.08.2019,11:09:54,2.29,1.591,1.044,0.991,1.791,7.6645,-9.0891,5.2674,-0.7869,1.8819,1.0562
10.08.2019,11:09:54,2.29,1.648,1.043,0.997,1.791,7.0579,-9.0891,4.9724,-1.2346,1.2242,1.3851
10.08.2019,11:09:55,2.29,1.646,1.043,0.979,1.791,7.0579,-8.2683,4.5934,-0.4791,1.609,2.0814
10.08.2019,11:09:55,2.29,1.585,1.043,0.972,1.791,7.961,-7.4493,5.1269,0.2763,1.8749,2.2599
10.08.2019,11:09:55,2.29,1.53,1.042,0.964,1.791,7.6362,-7.2659,4.5513,0.4721,1.476,2.3159
10.08.2019,11:09:55,2.29,1.595,1.039,0.971,1.791,6.9593,-6.8007,4.3022,0.8044,1.1822,2.4699
10.08.2019,11:09:55,2.29,1.629,1.038,1.02,1.791,6.9557,-6.3783,4.2987,1.1157,1.0143,2.7079
10.08.2019,11:09:55,2.29,1.605,1.037,1.021,1.791,6.9522,-5.9737,4.3969,1.2976,1.1052,2.96
10.08.2019,11:09:56,5.88,1.558,1.036,1.012,1.791,7.072,-5.8577,4.3969,1.2976,1.2032,3.0336
10.08.2019,11:09:56,5.88,1.652,1.036,1.047,1.791,7.072,-5.8577,4.2987,1.1437,1.0423,2.9565
10.08.2019,11:09:56,5.88,1.516,1.037,1.062,1.791,6.9452,-6.3501,4.2987,0.9478,1.1332,2.7569
10.08.2019,11:09:56,5.88,1.499,1.038,1.067,1.791,6.6212,-6.9698,4.1865,0.4022,1.0423,2.3509
10.08.2019,11:09:56,5.88,1.469,1.04,1.041,1.791,6.2692,-6.9734,3.8499,0.2343,0.8744,2.1864
10.08.2019,11:09:57,5.88,1.469,1.043,1.017,1.791,6.2657,-7.1531,3.8499,0.2343,0.7764,2.1864
10.08.2019,11:09:57,5.61,1.5,1.043,1.006,1.791,6.2657,-7.2659,3.9621,0.1084,0.8674,2.1864
10.08.2019,11:09:57,5.61,1.508,1.044,0.99,1.791,6.4803,-7.4775,4.1444,0.1084,1.0073,2.1199
10.08.2019,11:09:57,5.61,1.508,1.045,0.994,1.791,6.4839,-7.6468,4.1444,0.1084,1.0073,2.1199
10.08.2019,11:09:57,5.61,1.576,1.042,0.991,1.791,6.6493,-7.9327,4.3584,-0.2868,1.1332,1.7944
10.08.2019,11:09:57,5.61,1.576,1.044,0.98,1.791,6.6493,-8.1694,4.4671,-0.4512,1.2591,1.6545
10.08.2019,11:09:58,5.61,1.581,1.044,0.976,1.791,6.6528,-8.014,4.4671,-0.4512,1.1682,1.6545
10.08.2019,11:09:58,5.61,1.536,1.044,0.967,1.791,6.6528,-7.7033,4.2461,-0.2168,1.0562,1.7629
10.08.2019,11:09:58,4.04,1.591,1.043,0.963,1.791,6.4803,-7.5763,4.2426,-0.1014,0.9723,1.9134
10.08.2019,11:09:58,4.04,1.598,1.043,0.984,1.791,6.3536,-7.5727,4.0042,-0.1014,0.8884,1.8539
10.08.2019,11:09:58,4.04,1.552,1.042,0.972,1.791,6.3536,-7.3364,4.0042,0.0385,0.9373,1.9834
10.08.2019,11:09:58,4.04,1.526,1.042,0.995,1.791,6.4803,-7.1531,4.0042,0.1924,0.9373,2.0989
10.08.2019,11:09:59,4.04,1.58,1.042,0.995,1.791,6.6071,-7.1531,4.1725,0.1924,1.0353,2.1549
10.08.2019,11:09:59,4.04,1.587,1.042,0.993,1.791,6.7761,-7.1496,4.3408,0.1958,1.1332,2.1549
10.08.2019,11:09:59,4.04,1.593,1.043,0.99,1.791,6.7796,-7.2941,4.4952,0.1958,1.2451,2.0499
10.08.2019,11:09:59,3.16,1.62,1.044,0.995,1.791,7.072,-7.6186,4.6952,-0.1049,1.3851,1.9064
10.08.2019,11:09:59,3.16,1.658,1.045,0.988,1.791,7.0755,-7.6221,4.6987,-0.1049,1.483,1.9064
10.08.2019,11:09:59,3.16,1.631,1.047,0.974,1.791,7.2694,-7.9151,4.8601,-0.2413,1.539,1.7839
10.08.2019,11:10:00,3.16,1.583,1.046,0.969,1.791,7.5516,-8.1411,5.0848,-0.3532,1.7209,1.7139
10.08.2019,11:10:00,3.16,1.645,1.046,0.97,1.791,7.7915,-8.2825,5.2955,-0.3532,1.8749,1.7139
10.08.2019,11:10:00,3.16,1.63,1.047,0.976,1.791,7.7951,-8.2825,5.2955,-0.3532,1.8749,1.7139
10.08.2019,11:10:00,3.16,1.591,1.047,0.978,1.791,7.961,-8.5795,5.299,-0.5631,1.9729,1.5145
10.08.2019,11:10:00,2.55,1.608,1.047,0.979,1.791,7.9645,-8.721,5.4922,-0.5666,1.9729,1.4201
10.08.2019,11:10:00,2.55,1.647,1.047,0.979,1.791,8.2719,-8.8484,5.4957,-0.6925,2.0709,1.4201
10.08.2019,11:10:01,2.55,1.573,1.046,0.976,1.791,8.2719,-8.8484,5.689,-0.6925,2.0709,1.483
10.08.2019,11:10:01,2.55,1.566,1.045,0.969,1.791,8.1588,-8.3956,5.5203,-0.4372,2.0709,1.483
10.08.2019,11:10:01,2.55,1.598,1.043,0.964,1.791,8.1553,-8.1129,5.3938,-0.2693,1.9939,1.623
10.08.2019,11:10:01,2.55,1.652,1.041,0.983,1.791,8.0175,-7.7739,5.3938,-0.0595,1.9239,1.8189
10.08.2019,11:10:01,2.55,1.687,1.042,1.006,1.791,7.7774,-7.5763,5.0848,-0.056,1.9239,1.9834
10.08.2019,11:10:01,2.02,1.616,1.042,1.015,1.791,7.3964,-7.5727,4.8215,-0.0525,1.658,2.0534
10.08.2019,11:10:02,2.02,1.646,1.04,1.03,1.791,7.0438,-7.2941,4.5373,0.2623,1.448,2.0534
10.08.2019,11:10:02,2.02,1.537,1.038,1.019,1.791,6.8043,-6.7021,4.2987,0.8779,1.0982,2.904
10.08.2019,11:10:02,2.02,1.489,1.036,1.038,1.791,6.8043,-6.2551,4.2952,1.0597,1.0982,2.82
10.08.2019,11:10:02,2.02,1.452,1.035,1.156,1.791,6.8043,-6.2551,4.2952,1.0597,1.0982,2.82
10.08.2019,11:10:02,2.02,1.45,1.035,1.096,1.791,6.9311,-6.0265,4.4425,1.2381,1.441,3.0476
10.08.2019,11:10:02,2.02,1.622,1.035,1.246,1.791,7.3823,-5.8436,4.7197,1.4375,1.441,3.1317
10.08.2019,11:10:02,2.29,1.645,1.034,1.12,1.791,7.7209,-5.703,4.7197,1.4375,1.511,3.0371
10.08.2019,11:10:03,2.29,1.574,1.033,1.101,1.791,8.1023,-5.5203,5.1971,1.7454,1.9589,3.3558
10.08.2019,11:10:03,2.29,1.674,1.033,1.164,1.791,8.7811,-5.2393,5.5765,2.0674,1.9589,3.4539
10.08.2019,11:10:03,2.29,1.741,1.033,1.152,1.791,8.7811,-5.2393,5.3938,1.8994,1.8959,3.2227
10.08.2019,11:10:03,2.29,1.786,1.034,1.137,1.791,8.6537,-5.5062,5.3938,1.6615,1.9729,3.1492
10.08.2019,11:10:03,2.29,1.69,1.034,1.236,1.791,8.8094,-5.8015,5.689,1.5215,2.2249,2.9706
10.08.2019,11:10:03,2.29,1.642,1.035,1.106,1.791,9.4896,-6.4487,6.3783,0.9478,2.785,2.4944
10.08.2019,11:10:04,2.72,1.609,1.036,1.046,1.791,9.9011,-7.1531,6.8465,0.6645,2.841,2.4209
10.08.2019,11:10:04,2.72,1.6,1.038,1.039,1.791,9.9047,-7.2941,6.8465,0.661,2.841,2.2844
10.08.2019,11:10:04,2.72,1.605,1.039,1.005,1.791,9.9047,-7.4352,6.7479,0.3148,2.7219,2.0884
10.08.2019,11:10:04,2.72,1.664,1.04,1.008,1.791,9.4045,-7.7456,6.7479,0.3148,2.7219,2.0884
10.08.2019,11:10:04,2.72,1.727,1.044,0.981,1.791,8.583,-7.8868,5.5484,-0.1294,1.8959,1.9029
10.08.2019,11:10:04,2.72,1.629,1.043,0.98,1.791,7.8621,-7.7315,5.1971,-0.1294,1.63,1.7979
10.08.2019,11:10:05,2.72,1.709,1.046,0.985,1.791,7.4246,-7.8586,4.832,-0.2553,1.49,1.574
10.08.2019,11:10:05,2.55,1.731,1.046,0.968,1.791,7.3399,-8.6644,4.832,-0.605,1.7349,1.4725
10.08.2019,11:10:05,2.55,1.678,1.045,0.963,1.791,7.0861,-8.8625,5.0146,-0.731,1.574,1.2661
10.08.2019,11:10:05,2.55,1.604,1.045,0.961,1.791,6.6493,-8.8625,4.8075,-0.8744,1.3221,1.3431
10.08.2019,11:10:05,2.55,1.566,1.045,0.955,1.791,6.4663,-8.5229,4.439,-0.8744,1.2381,1.469
10.08.2019,11:10:05,2.55,1.531,1.044,0.948,1.791,6.4663,-8.0563,4.439,-0.5911,1.2381,1.6929
10.08.2019,11:10:06,2.55,1.483,1.046,0.975,1.791,6.4663,-7.5057,4.3128,-0.2833,1.0283,1.9834
10.08.2019,11:10:06,2.55,1.508,1.044,0.986,1.791,6.6071,-7.213,4.1444,0.0105,1.0283,2.1269
10.08.2019,11:10:06,2.29,1.574,1.043,1.01,1.791,6.9593,-6.9135,4.2847,0.3043,1.3711,2.3439
10.08.2019,11:10:06,2.29,1.583,1.043,1.003,1.791,7.3399,-6.9135,4.6636,0.4302,1.469,2.2564
10.08.2019,11:10:06,2.29,1.639,1.043,1,1.791,7.3399,-7.1108,4.6671,0.3322,1.3081,2.1024
10.08.2019,11:10:06,2.29,1.675,1.043,0.977,1.791,7.213,-6.9276,4.7759,0.1644,1.637,1.8679
10.08.2019,11:10:07,2.29,1.77,1.042,0.966,1.791,7.4528,-6.6881,5.3376,0.9058,1.9169,2.6659
10.08.2019,11:10:07,2.29,1.703,1.042,0.973,1.791,8.7103,-7.0403,6.2094,0.1644,2.5749,2.1164
10.08.2019,11:10:07,2.29,1.716,1.042,0.944,1.791,9.447,-8.127,6.998,-0.4092,2.953,1.4585
10.08.2019,11:10:07,2.02,1.527,1.043,0.957,1.791,10.4412,-8.5688,7.735,-0.4092,3.4995,1.525
10.08.2019,11:10:07,2.02,1.641,1.043,0.941,1.791,11.4957,-8.8908,8.3567,-0.4092,3.9341,1.525
10.08.2019,11:10:07,2.02,1.597,1.044,1.047,1.791,11.9243,-8.5936,8.3567,-0.1714,4.0743,1.7069
10.08.2019,11:10:08,2.02,1.544,1.044,1.101,1.791,11.7956,-8.3107,8.1977,-0.0175,3.8009,1.9834
10.08.2019,11:10:08,2.02,1.665,1.044,0.995,1.791,11.91,-9.0041,8.5795,-0.7449,4.2005,1.1927
10.08.2019,11:10:08,2.02,1.703,1.043,0.994,1.791,11.5814,-9.2733,7.7456,-0.7449,3.5065,1.3396
10.08.2019,11:10:08,2.02,1.683,1.043,1.007,1.791,10.1142,-9.16,6.9276,-0.7449,3.0161,1.2242
10.08.2019,11:10:08,2.02,1.64,1.043,0.968,1.791,9.1493,-8.5653,5.8015,-0.3113,2.0639,1.7069
10.08.2019,11:10:08,2.02,1.718,1.042,0.974,1.791,8.3426,-7.548,5.1129,0.4022,1.658,2.3019
10.08.2019,11:10:09,2.02,1.549,1.042,0.958,1.791,7.6645,-7.2941,4.8461,0.1084,1.49,2.0604
10.08.2019,11:10:09,2.02,1.56,1.041,1.011,1.791,7.1143,-7.4775,4.5092,0.3742,1.2102,2.3334
10.08.2019,11:10:09,2.02,1.625,1.039,1.021,1.791,6.6634,-6.8571,3.4014,0.612,0.2868,2.4594
10.08.2019,11:10:09,2.02,1.61,1.038,1.176,1.791,4.7934,-6.2551,2.0429,0.8079,-0.5526,2.792
10.08.2019,11:10:09,2.02,1.665,1.036,1.159,1.791,4.3303,-6.2551,2.3229,0.4721,-0.3497,2.3089
10.08.2019,11:10:09,1.94,1.581,1.035,1.117,1.791,3.5591,-5.7452,1.581,0.8079,-1.0283,2.792
10.08.2019,11:10:10,1.94,1.581,1.034,1.219,1.791,4.0778,-4.7338,1.581,1.4795,-0.7834,3.2157
10.08.2019,11:10:10,1.94,1.559,1.033,1.09,1.791,4.0778,-4.3969,1.7629,1.9134,-0.8324,3.4504
10.08.2019,11:10:10,1.94,1.584,1.03,1.124,1.791,4.3163,-3.906,1.8784,2.1899,-0.5316,3.7168
10.08.2019,11:10:10,1.94,1.589,1.028,1.042,1.791,3.7553,-3.2893,1.651,2.6834,-1.0003,4.0112
10.08.2019,11:10:10,1.94,1.624,1.027,1.123,1.791,3.3068,-3.0511,0.8814,2.8515,-1.462,4.0112
10.08.2019,11:10:10,1.94,1.5,1.024,1.001,1.791,4.0638,-3.0511,1.0912,2.8515,-1.2172,4.0813
10.08.2019,11:10:11,2.64,1.702,1.024,1.003,1.791,5.1304,-3.3734,1.8889,2.855,-0.5316,4.0813
10.08.2019,11:10:11,2.64,1.63,1.023,1.023,1.791,6.0863,-3.9621,2.7745,2.6239,-0.014,3.8079
10.08.2019,11:10:11,2.64,1.654,1.022,0.993,1.791,7.1284,-3.7798,3.5275,2.6239,0.6575,4.0673
10.08.2019,11:10:11,2.64,1.626,1.021,1.027,1.791,7.9892,-3.6256,4.4811,3.0336,1.2172,4.176
10.08.2019,11:10:11,2.64,1.623,1.021,1.036,1.791,7.848,-3.6221,4.4811,3.0336,1.2172,4.176
10.08.2019,11:10:11,2.64,1.662,1.023,1.026,1.791,8.484,-3.9341,4.6215,3.0371,1.3711,4.176
10.08.2019,11:10:12,2.64,1.704,1.024,1.071,1.791,9.674,-4.5092,5.4641,2.7815,2.0849,3.878
10.08.2019,11:10:12,1.94,1.723,1.026,1.05,1.791,10.0006,-4.9303,6.3255,2.4839,2.3369,3.7658
10.08.2019,11:10:12,1.94,1.589,1.029,1.038,1.791,9.674,-5.9984,5.9984,1.1577,2.3369,3.1211
10.08.2019,11:10:12,1.94,1.71,1.03,1.228,1.791,9.3478,-6.7585,6.2235,0.8079,2.0919,2.6869
10.08.2019,11:10:12,1.94,1.451,1.033,1.072,1.791,9.6598,-6.9557,6.2235,0.8079,2.0919,2.6869
10.08.2019,11:10:12,1.94,1.448,1.034,1.236,1.791,9.6634,-6.7021,6.674,0.7519,2.5889,2.8795
10.08.2019,11:10:13,1.94,1.606,1.036,1.184,1.791,9.6634,-7.1249,6.1953,0.5421,2.6449,2.4104
10.08.2019,11:10:13,1.94,1.781,1.036,1.136,1.791,8.8944,-7.1284,5.3517,0.5421,2.0639,2.4104
10.08.2019,11:10:13,3.07,1.74,1.037,1.059,1.791,8.2012,-7.1284,5.0567,0.71,1.7419,2.4594
10.08.2019,11:10:13,3.07,1.681,1.038,1.072,1.791,7.7209,-6.7867,4.7899,0.71,1.476,2.5434
10.08.2019,11:10:13,3.07,1.657,1.038,1.071,1.791,7.4105,-6.7867,4.4531,0.71,1.2941,2.5434
10.08.2019,11:10:13,3.07,1.555,1.038,1.075,1.791,6.8888,-6.7831,4.2847,0.5561,1.0702,2.5434
10.08.2019,11:10:13,3.07,1.582,1.038,1.195,1.791,6.6775,-6.9839,4.1199,0.3008,1.0003,2.3649
10.08.2019,11:10:14,3.07,1.507,1.038,1.231,1.791,6.4803,-7.2553,4.1164,0.3008,0.9303,2.2704
10.08.2019,11:10:14,3.07,1.507,1.037,1.1,1.791,6.6775,-7.0403,4.2286,0.4022,1.0213,2.4174
10.08.2019,11:10:14,4.82,1.548,1.037,1.203,1.791,6.5085,-6.6035,4.0883,0.696,1.0213,2.5399
10.08.2019,11:10:14,4.82,1.617,1.036,1.103,1.791,5.7206,-6.2551,3.5415,0.8779,0.6925,2.6834
10.08.2019,11:10:14,4.82,1.549,1.035,1.045,1.791,4.9759,-6.0968,2.771,1.0178,0.1749,2.82
10.08.2019,11:10:14,4.82,1.581,1.033,1.051,1.791,4.9759,-6.0933,2.4629,0.8359,-0.3287,2.6484
10.08.2019,11:10:15,4.82,1.6,1.029,1.051,1.791,5.9878,-5.2955,3.0931,1.4515,-0.1119,2.904
10.08.2019,11:10:15,4.82,1.554,1.027,1.082,1.791,6.2129,-4.3268,3.3313,2.2634,0.2518,3.5205
10.08.2019,11:10:15,4.82,1.553,1.026,1.068,1.791,6.2129,-3.9481,3.1352,2.5294,0.1889,3.8009
10.08.2019,11:10:15,4.13,1.567,1.024,1.06,1.791,6.424,-3.2753,3.2332,2.9916,0.0909,4.0638
10.08.2019,11:10:15,4.13,1.598,1.023,1.06,1.791,6.7761,-2.827,3.517,3.4785,0.4197,4.446
10.08.2019,11:10:15,4.13,1.627,1.023,1.056,1.791,6.7796,-2.827,3.517,3.4785,0.4197,4.5267
10.08.2019,11:10:16,4.13,1.639,1.022,1.049,1.791,6.9734,-3.4995,3.6677,3.1036,0.5316,4.2987
10.08.2019,11:10:16,4.13,1.658,1.023,1.022,1.791,7.1284,-3.9481,4.0778,2.7079,0.8814,3.9761
10.08.2019,11:10:16,4.13,1.674,1.025,1.028,1.791,7.1284,-4.0743,3.9376,2.7079,0.7484,3.9165
10.08.2019,11:10:16,4.13,1.605,1.026,1.057,1.791,7.5657,-4.3829,4.2005,2.4734,0.8254,3.7763
10.08.2019,11:10:16,4.04,1.593,1.027,1.066,1.791,8.6396,-4.832,5.1129,2.3474,1.469,3.7763
10.08.2019,11:10:16,4.04,1.636,1.029,1.153,1.791,9.0927,-5.2955,5.5906,2.0114,1.9029,3.4329
10.08.2019,11:10:17,4.04,1.604,1.03,1.136,1.791,9.3336,-5.5062,5.7874,2.0079,2.0149,3.4329
10.08.2019,11:10:17,4.04,1.547,1.033,1.059,1.791,8.9652,-5.9984,5.7874,1.5355,2.0149,3.1632
10.08.2019,11:10:17,4.04,1.575,1.035,1.047,1.791,8.3143,-6.7867,5.2814,0.9058,1.658,2.5084
10.08.2019,11:10:17,4.04,1.52,1.036,1.174,1.791,8.0881,-6.9839,5.169,0.626,1.658,2.5084
10.08.2019,11:10:17,4.04,1.524,1.037,1.243,1.791,8.0881,-6.843,5.169,0.626,1.658,2.5049
10.08.2019,11:10:17,4.39,1.507,1.037,1.12,1.791,7.8621,-6.843,5.1655,0.626,1.3081,2.5049
10.08.2019,11:10:18,4.39,1.652,1.038,1.098,1.791,7.3681,-6.674,4.4811,0.724,1.2102,2.3929
10.08.2019,11:10:18,4.39,1.558,1.038,1.072,1.791,7.0438,-6.674,4.2742,0.724,1.0982,2.4734
